county,year,month,precip_in
Sacramento,2023,2,2.56
Sacramento,2023,3,4.9
Sacramento,2023,4,0.17
Sacramento,2023,5,0.33
Sacramento,2023,6,0.01
Sacramento,2023,7,0.0
Sacramento,2023,8,0.03
Sacramento,2023,9,0.07
Sacramento,2023,10,0.34
Sacramento,2023,11,0.73
Sacramento,2023,12,4.02
Sacramento,2024,1,3.48
Sacramento,2024,2,5.05
Sacramento,2024,3,2.04
Sacramento,2024,4,1.72
Sacramento,2024,5,0.67
Sacramento,2024,6,0.0
Sacramento,2024,7,0.0
Sacramento,2024,8,0.04
Sacramento,2024,9,0.0
Sacramento,2024,10,0.17
Sacramento,2024,11,3.89
Sacramento,2024,12,3.78
Sacramento,2025,1,0.3
Sacramento,2025,2,4.8
Sacramento,2025,3,1.56
Sacramento,2025,4,0.09
Sacramento,2025,5,0.04
Sacramento,2025,6,0.0
San Diego,2009,10,0.0
San Diego,2009,11,0.12
San Diego,2009,12,2.28
San Diego,2010,1,3.38
San Diego,2010,2,2.28
San Diego,2010,3,0.68
San Diego,2010,4,1.78
San Diego,2010,5,0.01
San Diego,2010,6,0.02
San Diego,2010,7,0.02
San Diego,2010,8,0.0
San Diego,2010,9,0.03
San Diego,2010,10,2.18
San Diego,2010,11,0.88
San Diego,2010,12,5.0
San Diego,2011,1,0.3
San Diego,2011,2,2.1
San Diego,2011,3,1.46
San Diego,2011,4,0.26
San Diego,2011,5,0.36
San Diego,2011,6,0.03
San Diego,2011,7,0.0
San Diego,2011,8,0.0
San Diego,2011,9,0.13
San Diego,2011,10,0.46
San Diego,2011,11,3.12
San Diego,2011,12,0.86
San Diego,2012,1,0.4
San Diego,2012,2,1.19
San Diego,2012,3,0.97
San Diego,2012,4,0.88
San Diego,2012,5,0.02
San Diego,2012,6,0.0
San Diego,2012,7,0.0
San Diego,2012,8,0.0
San Diego,2012,9,0.0
San Diego,2012,10,0.7
San Diego,2012,11,0.28
San Diego,2012,12,2.19
San Diego,2013,1,1.21
San Diego,2013,2,0.63
San Diego,2013,3,1.22
San Diego,2013,4,0.01
San Diego,2013,5,0.26
San Diego,2013,6,0.0
San Diego,2013,7,0.05
San Diego,2013,8,0.0
San Diego,2013,9,0.0
San Diego,2013,10,0.25
San Diego,2013,11,1.48
San Diego,2013,12,0.46
San Diego,2014,1,0.01
San Diego,2014,2,1.0
San Diego,2014,3,1.28
San Diego,2014,4,0.53
San Diego,2014,5,0.0
San Diego,2014,6,0.0
San Diego,2014,7,0.0
San Diego,2014,8,0.08
San Diego,2014,9,0.0
San Diego,2014,10,0.0
San Diego,2014,11,0.37
San Diego,2014,12,4.5
San Diego,2015,1,0.42
San Diego,2015,2,0.28
San Diego,2015,3,0.93
San Diego,2015,4,0.02
San Diego,2015,5,2.39
San Diego,2015,6,0.04
San Diego,2015,7,1.71
San Diego,2015,8,0.01
San Diego,2015,9,1.24
San Diego,2015,10,0.43
San Diego,2015,11,1.54
San Diego,2015,12,0.88
San Diego,2016,1,3.21
San Diego,2016,2,0.05
San Diego,2016,3,0.76
San Diego,2016,4,0.55
San Diego,2016,5,0.44
San Diego,2016,6,0.0
San Diego,2016,7,0.0
San Diego,2016,8,0.0
San Diego,2016,9,0.32
San Diego,2016,10,0.07
San Diego,2016,11,0.61
San Diego,2016,12,4.22
San Diego,2017,1,3.01
San Diego,2017,2,3.71
San Diego,2017,3,0.08
San Diego,2017,4,0.01
San Diego,2017,5,0.92
San Diego,2017,6,0.02
San Diego,2017,7,0.0
San Diego,2017,8,0.0
San Diego,2017,9,0.08
San Diego,2017,10,0.0
San Diego,2017,11,0.02
San Diego,2017,12,0.07
San Diego,2018,1,1.78
San Diego,2018,2,0.36
San Diego,2018,3,0.95
San Diego,2018,4,0.02
San Diego,2018,5,0.12
San Diego,2018,6,0.0
San Diego,2018,7,0.0
San Diego,2018,8,0.02
San Diego,2018,9,0.0
San Diego,2018,10,0.57
San Diego,2018,11,0.81
San Diego,2018,12,3.02
San Diego,2019,1,2.8
San Diego,2019,2,3.42
San Diego,2019,3,1.23
San Diego,2019,4,0.16
San Diego,2019,5,0.8
San Diego,2019,6,0.01
San Diego,2019,7,0.0
San Diego,2019,8,0.0
San Diego,2019,9,0.11
San Diego,2019,10,0.0
San Diego,2019,11,2.72
San Diego,2019,12,4.03
San Diego,2020,1,0.05
San Diego,2020,2,0.04
San Diego,2020,3,0.0
San Diego,2020,4,0.0
San Diego,2020,5,0.02
San Diego,2020,6,0.14
San Diego,2020,7,0.0
San Diego,2020,8,0.0
San Diego,2020,9,0.0
San Diego,2020,10,0.12
San Diego,2020,11,0.26
San Diego,2020,12,0.6
San Diego,2021,1,1.8
San Diego,2021,2,0.15
San Diego,2021,3,1.45
San Diego,2021,4,0.07
San Diego,2021,5,0.05
San Diego,2021,6,0.01
San Diego,2021,7,0.0
San Diego,2021,8,0.23
San Diego,2021,9,0.5
San Diego,2021,10,1.01
San Diego,2021,11,0.0
San Diego,2021,12,2.58
San Diego,2022,1,0.16
San Diego,2022,2,0.66
San Diego,2022,3,1.63
San Diego,2022,4,0.17
San Diego,2022,5,0.02
San Diego,2022,6,0.0
San Diego,2022,7,0.0
San Diego,2022,8,0.0
San Diego,2022,9,0.65
San Diego,2022,10,0.07
San Diego,2022,11,1.07
San Diego,2022,12,1.56
San Diego,2023,1,5.16
San Diego,2023,2,1.76
San Diego,2023,3,4.0
San Diego,2023,4,0.12
San Diego,2023,5,0.09
San Diego,2023,6,0.03
San Diego,2023,7,0.0
San Diego,2023,8,1.84
San Diego,2023,9,0.05
San Diego,2023,10,0.01
San Diego,2023,11,0.41
San Diego,2023,12,0.87
San Diego,2024,1,3.65
San Diego,2024,2,4.58
San Diego,2024,3,2.49
San Diego,2024,4,0.21
San Diego,2024,5,0.04
San Diego,2024,6,0.0
San Diego,2024,7,0.0
San Diego,2024,8,0.0
San Diego,2024,9,0.02
San Diego,2024,10,0.0
San Diego,2024,11,0.13
San Diego,2024,12,0.01
San Diego,2025,1,0.21
San Diego,2025,2,0.92
San Diego,2025,3,2.91
San Diego,2025,4,0.22
San Diego,2025,5,0.15
San Diego,2025,6,0.01
San Francisco,2009,10,3.11
San Francisco,2009,11,0.45
San Francisco,2009,12,2.77
San Francisco,2010,1,6.66
San Francisco,2010,2,3.42
San Francisco,2010,3,2.79
San Francisco,2010,4,3.59
San Francisco,2010,5,0.95
San Francisco,2010,6,0.07
San Francisco,2010,7,0.0
San Francisco,2010,8,0.01
San Francisco,2010,9,0.02
San Francisco,2010,10,1.81
San Francisco,2010,11,3.1
San Francisco,2010,12,5.69
San Francisco,2011,1,0.94
San Francisco,2011,2,4.79
San Francisco,2011,3,5.7
San Francisco,2011,4,0.33
San Francisco,2011,5,0.47
San Francisco,2011,6,1.49
San Francisco,2011,7,0.0
San Francisco,2011,8,0.0
San Francisco,2011,9,0.01
San Francisco,2011,10,1.38
San Francisco,2011,11,1.55
San Francisco,2011,12,0.14
San Francisco,2012,1,2.16
San Francisco,2012,2,0.66
San Francisco,2012,3,5.97
San Francisco,2012,4,2.79
San Francisco,2012,5,0.02
San Francisco,2012,6,0.09
San Francisco,2012,7,0.0
San Francisco,2012,8,0.0
San Francisco,2012,9,0.0
San Francisco,2012,10,1.47
San Francisco,2012,11,4.5
San Francisco,2012,12,7.11
San Francisco,2013,1,0.49
San Francisco,2013,2,0.85
San Francisco,2013,3,0.97
San Francisco,2013,4,1.01
San Francisco,2013,5,0.04
San Francisco,2013,6,0.15
San Francisco,2013,7,0.0
San Francisco,2013,8,0.04
San Francisco,2013,9,0.39
San Francisco,2013,10,0.0
San Francisco,2013,11,0.91
San Francisco,2013,12,0.35
San Francisco,2014,1,0.01
San Francisco,2014,2,3.76
San Francisco,2014,3,1.93
San Francisco,2014,4,1.61
San Francisco,2014,5,0.0
San Francisco,2014,6,0.01
San Francisco,2014,9,0.42
San Francisco,2014,10,0.31
San Francisco,2014,11,1.99
San Francisco,2014,12,10.66
San Francisco,2015,1,0.0
San Francisco,2015,2,2.01
San Francisco,2015,3,0.06
San Francisco,2015,4,1.28
San Francisco,2015,5,0.02
San Francisco,2015,6,0.26
San Francisco,2015,7,0.0
San Francisco,2015,8,0.0
San Francisco,2015,9,0.02
San Francisco,2015,10,0.0
San Francisco,2015,11,1.42
San Francisco,2015,12,3.37
San Francisco,2016,1,5.58
San Francisco,2016,2,0.85
San Francisco,2016,3,5.14
San Francisco,2016,4,0.82
San Francisco,2016,5,0.05
San Francisco,2016,6,0.0
San Francisco,2016,7,0.0
San Francisco,2016,8,0.0
San Francisco,2016,9,0.0
San Francisco,2016,10,2.43
San Francisco,2016,11,2.21
San Francisco,2016,12,4.39
San Francisco,2017,1,9.42
San Francisco,2017,2,7.6
San Francisco,2017,3,3.93
San Francisco,2017,4,2.25
San Francisco,2017,5,0.0
San Francisco,2017,6,0.1
San Francisco,2017,7,0.0
San Francisco,2017,8,0.01
San Francisco,2017,9,0.1
San Francisco,2017,10,0.21
San Francisco,2017,11,2.77
San Francisco,2017,12,0.07
San Francisco,2018,1,4.85
San Francisco,2018,2,0.39
San Francisco,2018,3,3.32
San Francisco,2018,4,2.24
San Francisco,2018,5,0.01
San Francisco,2018,6,0.0
San Francisco,2018,7,0.0
San Francisco,2018,8,0.0
San Francisco,2018,9,0.0
San Francisco,2018,10,0.16
San Francisco,2018,11,3.07
San Francisco,2018,12,1.65
San Francisco,2019,1,4.57
San Francisco,2019,2,7.19
San Francisco,2019,3,4.47
San Francisco,2019,4,0.2
San Francisco,2019,5,2.0
San Francisco,2019,6,0.0
San Francisco,2019,7,0.0
San Francisco,2019,8,0.0
San Francisco,2019,9,0.12
San Francisco,2019,10,0.01
San Francisco,2019,11,1.46
San Francisco,2019,12,3.78
San Francisco,2020,1,1.18
San Francisco,2020,2,0.0
San Francisco,2020,3,1.33
San Francisco,2020,4,1.36
San Francisco,2020,5,0.23
San Francisco,2020,6,0.0
San Francisco,2020,7,0.0
San Francisco,2020,8,0.05
San Francisco,2020,9,0.0
San Francisco,2020,10,0.0
San Francisco,2020,11,0.31
San Francisco,2020,12,1.39
San Francisco,2021,1,2.92
San Francisco,2021,2,1.16
San Francisco,2021,3,1.39
San Francisco,2021,4,0.0
San Francisco,2021,5,0.0
San Francisco,2021,6,0.0
San Francisco,2021,7,0.0
San Francisco,2021,8,0.0
San Francisco,2021,9,0.0
San Francisco,2021,10,5.84
San Francisco,2021,11,0.62
San Francisco,2021,12,9.29
San Francisco,2022,1,0.42
San Francisco,2022,2,0.01
San Francisco,2022,3,0.38
San Francisco,2022,4,0.97
San Francisco,2022,5,0.02
San Francisco,2022,6,0.03
San Francisco,2022,7,0.0
San Francisco,2022,8,0.01
San Francisco,2022,9,0.27
San Francisco,2022,10,0.0
San Francisco,2022,11,1.58
San Francisco,2022,12,6.38
San Francisco,2023,1,12.59
San Francisco,2023,2,3.08
San Francisco,2023,3,6.94
San Francisco,2023,4,0.1
San Francisco,2023,5,0.72
San Francisco,2023,6,0.01
San Francisco,2023,7,0.0
San Francisco,2023,8,0.03
San Francisco,2023,9,0.03
San Francisco,2023,10,0.18
San Francisco,2023,11,1.42
San Francisco,2023,12,3.91
San Francisco,2024,1,3.9
San Francisco,2024,2,5.43
San Francisco,2024,3,3.76
San Francisco,2024,4,0.77
San Francisco,2024,5,0.95
San Francisco,2024,6,0.0
San Francisco,2024,7,0.0
San Francisco,2024,8,0.1
San Francisco,2024,9,0.0
San Francisco,2024,10,0.01
San Francisco,2024,11,4.04
San Francisco,2024,12,4.5
San Francisco,2025,1,0.5
San Francisco,2025,2,5.23
San Francisco,2025,3,1.93
San Francisco,2025,4,0.46
San Francisco,2025,5,0.12
San Francisco,2025,6,0.0
San Luis Obispo,2009,10,6.14
San Luis Obispo,2009,11,0.0
San Luis Obispo,2009,12,3.4
San Luis Obispo,2010,1,6.11
San Luis Obispo,2010,2,4.45
San Luis Obispo,2010,3,1.32
San Luis Obispo,2010,4,2.41
San Luis Obispo,2010,5,0.16
San Luis Obispo,2010,6,0.0
San Luis Obispo,2010,7,0.04
San Luis Obispo,2010,8,0.0
San Luis Obispo,2010,9,0.0
San Luis Obispo,2010,10,1.7
San Luis Obispo,2010,11,1.85
San Luis Obispo,2010,12,9.66
San Luis Obispo,2011,1,2.56
San Luis Obispo,2011,2,3.7
San Luis Obispo,2011,3,7.97
San Luis Obispo,2011,4,0.28
San Luis Obispo,2011,5,1.12
San Luis Obispo,2011,6,1.34
San Luis Obispo,2011,7,0.03
San Luis Obispo,2011,8,0.0
San Luis Obispo,2011,9,0.01
San Luis Obispo,2011,10,1.06
San Luis Obispo,2011,11,3.2
San Luis Obispo,2011,12,0.18
San Luis Obispo,2012,1,3.27
San Luis Obispo,2012,2,0.73
San Luis Obispo,2012,3,2.95
San Luis Obispo,2012,4,3.69
San Luis Obispo,2012,5,0.0
San Luis Obispo,2012,6,0.0
San Luis Obispo,2012,7,0.01
San Luis Obispo,2012,8,0.03
San Luis Obispo,2012,9,0.0
San Luis Obispo,2012,10,1.35
San Luis Obispo,2012,11,2.65
San Luis Obispo,2012,12,5.3
San Luis Obispo,2013,1,1.35
San Luis Obispo,2013,2,0.89
San Luis Obispo,2013,3,0.68
San Luis Obispo,2013,4,0.06
San Luis Obispo,2013,5,0.31
San Luis Obispo,2013,6,0.01
San Luis Obispo,2013,7,0.03
San Luis Obispo,2013,8,0.0
San Luis Obispo,2013,9,0.02
San Luis Obispo,2013,10,0.44
San Luis Obispo,2013,11,0.28
San Luis Obispo,2013,12,0.27
San Luis Obispo,2014,1,0.03
San Luis Obispo,2014,2,5.83
San Luis Obispo,2014,3,2.57
San Luis Obispo,2014,4,1.08
San Luis Obispo,2014,5,0.0
San Luis Obispo,2014,6,0.0
San Luis Obispo,2014,7,0.0
San Luis Obispo,2014,8,0.0
San Luis Obispo,2014,9,0.0
San Luis Obispo,2014,10,0.0
San Luis Obispo,2014,11,1.51
San Luis Obispo,2014,12,5.89
San Luis Obispo,2015,1,0.12
San Luis Obispo,2015,2,2.31
San Luis Obispo,2015,3,0.02
San Luis Obispo,2015,4,1.49
San Luis Obispo,2015,5,0.18
San Luis Obispo,2015,6,0.0
San Luis Obispo,2015,7,1.37
San Luis Obispo,2015,8,0.0
San Luis Obispo,2015,9,0.05
San Luis Obispo,2015,10,0.13
San Luis Obispo,2015,11,1.78
San Luis Obispo,2015,12,2.5
San Luis Obispo,2016,1,6.85
San Luis Obispo,2016,2,0.67
San Luis Obispo,2016,3,5.84
San Luis Obispo,2016,4,0.25
San Luis Obispo,2016,5,0.0
San Luis Obispo,2016,6,0.0
San Luis Obispo,2016,7,0.0
San Luis Obispo,2016,8,0.0
San Luis Obispo,2016,9,0.0
San Luis Obispo,2016,10,2.85
San Luis Obispo,2016,11,2.1
San Luis Obispo,2016,12,4.17
San Luis Obispo,2017,1,10.49
San Luis Obispo,2017,2,11.0
San Luis Obispo,2017,3,2.71
San Luis Obispo,2017,4,2.29
San Luis Obispo,2017,5,0.45
San Luis Obispo,2017,6,0.0
San Luis Obispo,2017,7,0.0
San Luis Obispo,2017,8,0.04
San Luis Obispo,2017,9,0.24
San Luis Obispo,2017,10,0.01
San Luis Obispo,2017,11,0.49
San Luis Obispo,2017,12,0.17
San Luis Obispo,2018,1,3.55
San Luis Obispo,2018,2,0.15
San Luis Obispo,2018,3,9.12
San Luis Obispo,2018,4,0.56
San Luis Obispo,2018,5,0.01
San Luis Obispo,2018,6,0.0
San Luis Obispo,2018,7,0.0
San Luis Obispo,2018,8,0.0
San Luis Obispo,2018,9,0.0
San Luis Obispo,2018,10,0.7
San Luis Obispo,2018,11,5.03
San Luis Obispo,2018,12,1.2
San Luis Obispo,2019,1,7.02
San Luis Obispo,2019,2,7.31
San Luis Obispo,2019,3,6.01
San Luis Obispo,2019,4,0.22
San Luis Obispo,2019,5,1.89
San Luis Obispo,2019,6,0.0
San Luis Obispo,2019,7,0.0
San Luis Obispo,2019,8,0.0
San Luis Obispo,2019,9,0.0
San Luis Obispo,2019,10,0.0
San Luis Obispo,2019,11,1.64
San Luis Obispo,2019,12,4.22
San Luis Obispo,2020,1,0.75
San Luis Obispo,2020,2,0.02
San Luis Obispo,2020,3,5.96
San Luis Obispo,2020,4,2.87
San Luis Obispo,2020,5,0.43
San Luis Obispo,2020,6,0.04
San Luis Obispo,2020,7,0.0
San Luis Obispo,2020,8,0.04
San Luis Obispo,2020,9,0.0
San Luis Obispo,2020,10,0.0
San Luis Obispo,2020,11,0.51
San Luis Obispo,2020,12,1.46
San Luis Obispo,2021,1,7.13
San Luis Obispo,2021,2,0.39
San Luis Obispo,2021,3,1.67
San Luis Obispo,2021,4,0.0
San Luis Obispo,2021,5,0.02
San Luis Obispo,2021,6,0.0
San Luis Obispo,2021,7,0.08
San Luis Obispo,2021,8,0.01
San Luis Obispo,2021,9,0.0
San Luis Obispo,2021,10,1.85
San Luis Obispo,2021,11,0.4
San Luis Obispo,2021,12,11.75
San Luis Obispo,2022,1,0.0
San Luis Obispo,2022,2,0.0
San Luis Obispo,2022,3,0.95
San Luis Obispo,2022,4,0.63
San Luis Obispo,2022,5,0.0
San Luis Obispo,2022,6,0.0
San Luis Obispo,2022,7,0.0
San Luis Obispo,2022,8,0.0
San Luis Obispo,2022,9,1.51
San Luis Obispo,2022,10,0.0
San Luis Obispo,2022,11,1.19
San Luis Obispo,2022,12,12.16
San Luis Obispo,2023,1,14.53
San Luis Obispo,2023,2,4.83
San Luis Obispo,2023,3,13.24
San Luis Obispo,2023,4,0.0
San Luis Obispo,2023,5,0.74
San Luis Obispo,2023,6,0.23
San Luis Obispo,2023,7,0.0
San Luis Obispo,2023,8,0.01
San Luis Obispo,2023,9,0.13
San Luis Obispo,2023,10,0.01
San Luis Obispo,2023,11,1.62
San Luis Obispo,2023,12,6.45
San Luis Obispo,2024,1,3.6
San Luis Obispo,2024,2,8.39
San Luis Obispo,2024,3,4.27
San Luis Obispo,2024,4,4.27
San Luis Obispo,2024,5,0.13
San Luis Obispo,2024,6,0.0
San Luis Obispo,2024,7,0.0
San Luis Obispo,2024,8,0.0
San Luis Obispo,2024,9,0.1
San Luis Obispo,2024,10,0.0
San Luis Obispo,2024,11,2.47
San Luis Obispo,2024,12,1.47
San Luis Obispo,2025,1,0.22
San Luis Obispo,2025,2,7.24
San Luis Obispo,2025,3,3.42
San Luis Obispo,2025,4,0.45
San Luis Obispo,2025,5,0.0
San Luis Obispo,2025,6,0.0
Santa Barbara,2009,10,3.63
Santa Barbara,2009,11,0.0
Santa Barbara,2009,12,3.44
Santa Barbara,2010,1,6.01
Santa Barbara,2010,2,4.56
Santa Barbara,2010,3,0.65
Santa Barbara,2010,4,2.35
Santa Barbara,2010,5,0.15
Santa Barbara,2010,6,0.01
Santa Barbara,2010,7,0.0
Santa Barbara,2010,8,0.0
Santa Barbara,2010,9,0.0
Santa Barbara,2010,10,2.0
Santa Barbara,2010,11,1.57
Santa Barbara,2010,12,10.36
Santa Barbara,2011,1,1.19
Santa Barbara,2011,2,3.8
Santa Barbara,2011,3,7.5
Santa Barbara,2011,4,0.01
Santa Barbara,2011,5,0.55
Santa Barbara,2011,6,1.43
Santa Barbara,2011,7,0.0
Santa Barbara,2011,8,0.0
Santa Barbara,2011,9,0.0
Santa Barbara,2011,10,1.1
Santa Barbara,2011,11,3.03
Santa Barbara,2011,12,1.09
Santa Barbara,2012,1,2.09
Santa Barbara,2012,2,0.08
Santa Barbara,2012,3,2.28
Santa Barbara,2012,4,2.24
Santa Barbara,2012,5,0.0
Santa Barbara,2012,6,0.01
Santa Barbara,2012,7,0.0
Santa Barbara,2012,8,0.02
Santa Barbara,2012,9,0.08
Santa Barbara,2012,10,0.04
Santa Barbara,2012,11,1.93
Santa Barbara,2012,12,4.05
Santa Barbara,2013,1,2.04
Santa Barbara,2013,2,0.18
Santa Barbara,2013,3,1.06
Santa Barbara,2013,4,0.03
Santa Barbara,2013,5,0.01
Santa Barbara,2013,6,0.02
Santa Barbara,2013,7,0.07
Santa Barbara,2013,8,0.0
Santa Barbara,2013,9,0.0
Santa Barbara,2013,10,0.39
Santa Barbara,2013,11,0.74
Santa Barbara,2013,12,0.16
Santa Barbara,2014,1,0.01
Santa Barbara,2014,2,3.83
Santa Barbara,2014,3,1.09
Santa Barbara,2014,4,0.27
Santa Barbara,2014,5,0.0
Santa Barbara,2014,6,0.0
Santa Barbara,2014,7,0.01
Santa Barbara,2014,8,0.0
Santa Barbara,2014,9,0.0
Santa Barbara,2014,10,1.16
Santa Barbara,2014,11,0.18
Santa Barbara,2014,12,4.95
Santa Barbara,2015,1,1.33
Santa Barbara,2015,2,0.9
Santa Barbara,2015,10,0.48
Santa Barbara,2015,11,0.1
Santa Barbara,2015,12,0.3
Santa Barbara,2016,1,5.79
Santa Barbara,2016,2,0.47
Santa Barbara,2016,3,2.51
Santa Barbara,2016,4,0.54
Santa Barbara,2016,5,0.01
Santa Barbara,2016,6,0.01
Santa Barbara,2016,7,0.0
Santa Barbara,2016,8,0.0
Santa Barbara,2016,9,0.01
Santa Barbara,2016,10,0.73
Santa Barbara,2016,11,0.89
Santa Barbara,2016,12,3.19
Santa Barbara,2017,1,8.96
Santa Barbara,2017,2,8.97
Santa Barbara,2017,3,0.96
Santa Barbara,2017,4,0.41
Santa Barbara,2017,5,0.12
Santa Barbara,2017,6,0.0
Santa Barbara,2017,7,0.04
Santa Barbara,2017,8,0.01
Santa Barbara,2017,9,0.22
Santa Barbara,2017,10,0.0
Santa Barbara,2017,11,0.07
Santa Barbara,2017,12,0.0
Santa Barbara,2018,1,2.72
Santa Barbara,2018,2,0.01
Santa Barbara,2018,3,5.5
Santa Barbara,2018,4,0.0
Santa Barbara,2018,5,0.0
Santa Barbara,2018,6,0.0
Santa Barbara,2018,7,0.0
Santa Barbara,2018,8,0.0
Santa Barbara,2018,9,0.0
Santa Barbara,2018,10,0.42
Santa Barbara,2018,11,2.63
Santa Barbara,2018,12,0.5
Santa Barbara,2019,1,7.36
Santa Barbara,2019,2,5.27
Santa Barbara,2019,3,3.77
Santa Barbara,2019,4,0.09
Santa Barbara,2019,5,1.88
Santa Barbara,2019,6,0.0
Santa Barbara,2019,7,0.0
Santa Barbara,2019,8,0.0
Santa Barbara,2019,9,0.0
Santa Barbara,2019,10,0.0
Santa Barbara,2019,11,1.79
Santa Barbara,2019,12,5.72
Santa Barbara,2020,1,0.72
Santa Barbara,2020,2,0.09
Santa Barbara,2020,3,4.72
Santa Barbara,2020,4,2.75
Santa Barbara,2020,5,0.21
Santa Barbara,2020,6,0.0
Santa Barbara,2020,7,0.02
Santa Barbara,2020,8,0.02
Santa Barbara,2020,9,0.0
Santa Barbara,2020,10,0.02
Santa Barbara,2020,11,0.3
Santa Barbara,2020,12,1.31
Santa Barbara,2021,1,4.87
Santa Barbara,2021,2,0.19
Santa Barbara,2021,3,1.18
Santa Barbara,2021,4,0.01
Santa Barbara,2021,5,0.03
Santa Barbara,2021,6,0.01
Santa Barbara,2021,7,0.01
Santa Barbara,2021,8,0.06
Santa Barbara,2021,9,0.0
Santa Barbara,2021,10,1.19
Santa Barbara,2021,11,0.02
Santa Barbara,2021,12,7.62
Santa Barbara,2022,1,0.06
Santa Barbara,2022,2,0.03
Santa Barbara,2022,3,1.33
Santa Barbara,2022,4,0.25
Santa Barbara,2022,5,0.03
Santa Barbara,2022,6,0.0
Santa Barbara,2022,7,0.0
Santa Barbara,2022,8,0.0
Santa Barbara,2022,9,0.11
Santa Barbara,2022,10,0.03
Santa Barbara,2022,11,1.07
Santa Barbara,2022,12,5.92
Santa Barbara,2023,1,8.0
Santa Barbara,2023,2,3.57
Santa Barbara,2023,3,9.25
Santa Barbara,2023,4,0.0
Santa Barbara,2023,5,0.59
Santa Barbara,2023,6,0.22
Santa Barbara,2023,7,0.0
Santa Barbara,2023,8,0.3
Santa Barbara,2023,9,0.0
Santa Barbara,2023,10,0.0
Santa Barbara,2023,11,0.25
Santa Barbara,2023,12,5.06
Santa Barbara,2024,1,3.28
Santa Barbara,2024,2,11.01
Santa Barbara,2024,3,4.45
Santa Barbara,2024,4,1.02
Santa Barbara,2024,5,0.09
Santa Barbara,2024,6,0.0
Santa Barbara,2024,7,0.0
Santa Barbara,2024,8,0.0
Santa Barbara,2024,9,0.0
Santa Barbara,2024,10,0.0
Santa Barbara,2024,11,0.5
Santa Barbara,2024,12,0.15
Santa Barbara,2025,1,0.27
Santa Barbara,2025,2,5.26
Santa Barbara,2025,3,3.11
Santa Barbara,2025,4,0.34
Santa Barbara,2025,5,0.01
Santa Barbara,2025,6,0.0
Santa Cruz,2009,10,4.08
Santa Cruz,2009,11,0.19
Santa Cruz,2009,12,4.06
Santa Cruz,2010,1,8.19
Santa Cruz,2010,2,5.78
Santa Cruz,2010,3,3.17
Santa Cruz,2010,4,4.47
Santa Cruz,2010,5,0.74
Santa Cruz,2010,6,0.0
Santa Cruz,2010,7,0.02
Santa Cruz,2010,8,0.03
Santa Cruz,2010,9,0.01
Santa Cruz,2010,10,3.16
Santa Cruz,2010,11,4.01
Santa Cruz,2010,12,9.37
Santa Cruz,2011,1,2.19
Santa Cruz,2011,2,5.75
Santa Cruz,2011,3,10.87
Santa Cruz,2011,4,0.66
Santa Cruz,2011,5,1.53
Santa Cruz,2011,6,2.35
Santa Cruz,2011,7,0.01
Santa Cruz,2011,8,0.06
Santa Cruz,2011,9,0.05
Santa Cruz,2011,10,2.63
Santa Cruz,2011,11,2.54
Santa Cruz,2011,12,0.13
Santa Cruz,2012,1,3.68
Santa Cruz,2012,2,0.94
Santa Cruz,2012,3,7.38
Santa Cruz,2012,4,3.1
Santa Cruz,2012,5,0.06
Santa Cruz,2012,6,0.19
Santa Cruz,2012,7,0.03
Santa Cruz,2012,8,0.0
Santa Cruz,2012,9,0.02
Santa Cruz,2012,10,0.53
Santa Cruz,2012,11,5.56
Santa Cruz,2012,12,7.95
Santa Cruz,2013,1,0.9
Santa Cruz,2013,2,0.31
Santa Cruz,2013,3,1.45
Santa Cruz,2013,4,0.93
Santa Cruz,2013,5,0.02
Santa Cruz,2013,6,0.16
Santa Cruz,2013,7,0.03
Santa Cruz,2013,8,0.0
Santa Cruz,2013,9,0.19
Santa Cruz,2013,10,0.07
Santa Cruz,2013,11,0.72
Santa Cruz,2013,12,0.29
Santa Cruz,2014,1,0.05
Santa Cruz,2014,2,7.19
Santa Cruz,2014,3,3.76
Santa Cruz,2014,4,1.21
Santa Cruz,2014,5,0.04
Santa Cruz,2014,6,0.02
Santa Cruz,2014,7,0.13
Santa Cruz,2014,8,0.0
Santa Cruz,2014,9,0.92
Santa Cruz,2014,10,0.84
Santa Cruz,2014,11,3.83
Santa Cruz,2014,12,11.49
Santa Cruz,2015,1,0.0
Santa Cruz,2015,2,2.85
Santa Cruz,2015,3,0.51
Santa Cruz,2015,4,1.98
Santa Cruz,2015,5,0.1
Santa Cruz,2015,6,0.01
Santa Cruz,2015,7,0.03
Santa Cruz,2015,8,0.03
Santa Cruz,2015,9,0.03
Santa Cruz,2015,10,0.08
Santa Cruz,2015,11,4.42
Santa Cruz,2015,12,6.43
Santa Cruz,2016,1,11.8
Santa Cruz,2016,2,1.03
Santa Cruz,2016,3,7.65
Santa Cruz,2016,4,0.89
Santa Cruz,2016,5,0.25
Santa Cruz,2016,6,0.0
Santa Cruz,2016,7,0.01
Santa Cruz,2016,8,0.04
Santa Cruz,2016,9,0.03
Santa Cruz,2016,10,4.89
Santa Cruz,2016,11,2.83
Santa Cruz,2016,12,7.84
Santa Cruz,2017,1,15.72
Santa Cruz,2017,2,12.96
Santa Cruz,2017,3,4.48
Santa Cruz,2017,4,2.16
Santa Cruz,2017,5,0.03
Santa Cruz,2017,6,0.1
Santa Cruz,2017,7,0.02
